349.132,351.455
361.162,352.626
316.539,353.64
327.318,353.692
316.021,354.83
368.832,354.848
362.763,354.907
338.883,358.015
326.846,358.512
365.499,359.163
341.805,361.755
309.967,361.84
337.131,362.059
330.765,363.646
308.677,364.606
304.473,365.008
309.395,365.09
314.833,365.398
308.096,366.369
346.037,366.652
339.705,367.928
317.885,368.544
340.258,369.252
343.329,369.994
347.617,370.365
315.049,372.453
351.49,372.812
321.703,372.978
327.576,373.535
313.86,374.769
358.554,376.035
345.291,376.266
322.171,376.74
331.361,377.574
349.633,380.861
326.059,381.239
321.474,383.121
465.741,40.127
482.456,41.754
477.011,43.279
476.6,45.718
488.985,46.419
490.389,46.649
459.989,48.062
451.672,48.477
447.604,51.804
456.12,52.193
447.401,52.68
489.694,53.469
489.323,53.989
474.738,54.167
468.284,54.237
487.319,54.287
478.584,54.568
517.589,55.822
490.101,56.147
516.314,56.174
453.824,56.455
464.638,57.017
445.339,57.294
507.47,57.687
480.505,59.468
454.31,59.578
446.989,60.668
520.495,60.697
457.219,61.058
501.55,61.489
508.426,61.924
447.115,62.044
442.165,62.166
498.974,62.522
463.971,62.675
519.726,64.114
467.813,64.479
509.907,64.625
515.12,66.087
485.224,67.012
452.837,67.247
502.674,67.575
523.466,67.773
488.187,67.923
504.803,68.302
466.572,68.819
461.595,69.35
473.674,69.556
431.04,69.589
456.452,70.104
450.642,70.156
500.674,70.16
494.982,70.178
512.411,71.274
461.568,72.37
504.405,73.147
449.195,73.234
524.047,73.32
444.002,73.804
503.446,73.822
490.326,74.669
444.186,74.773
443.042,75.007
476.081,75.411
443.575,75.477
516.205,77.533
484.653,78.147
455.329,78.197
459.305,78.72
495.572,78.745
425.956,78.906
526.738,80.445
528.601,80.789
493.7,81.478
470.216,82.183
471.17,82.281
477.29,82.318
536.043,82.472
529.99,82.646
441.622,82.712
482.255,82.785
488.474,83.054
474.061,83.219
531.936,83.234
513.167,84.628
494.467,84.637
535.227,85.103
529.089,85.565
456.32,85.624
518.369,85.695
511.716,85.906
492.166,86.233
448.946,86.545
432.501,87.168
525.191,87.662
497.048,88.247
525.932,88.422
437.223,89.016
429.847,89.107
521.958,89.828
517.274,90.571
537.606,91.828
436.353,91.968
506.119,92.784
527.511,93.643
424.294,97.509
441.896,97.95
436.16,99.51
434.226,100.897
444.57,101.574
428.855,108.992
438.753,110.45
429.191,112.407
437,112.594
438.797,115.729
421.602,117.717
439.119,119.693
437.638,120.246
445.168,121.036
423.173,123.604
426.709,125.924
428.665,126.795
419.133,127.199
435.422,127.915
445.818,130.619
441.056,131.792
449.75,132.161
436.787,132.524
423.113,133.675
439.334,133.911
423.694,134.56
420.737,134.844
433.38,135.975
427.845,139.381
455.69,139.93
433.728,140.543
427.535,140.842
440.13,142.847
422.181,143.794
432.792,143.799
425.758,144.367
469.419,144.455
435.55,145.395
431.419,145.755
451.224,145.775
440.408,146.542
431.209,147.043
440.541,147.443
429.476,147.655
457.738,147.949
462.197,148.753
458.784,148.79
435.104,150.564
481.596,150.747
470.742,151.028
475.537,151.384
486.403,152.427
479.218,153.336
442.739,153.699
468.571,154.661
487.203,155.054
491.499,155.056
469.035,155.808
492.554,156.945
493.331,157.034
450.257,157.572
430.442,157.874
486.966,158.69
431.691,161.683
475.063,162.051
505.503,162.45
453.361,162.676
485.405,162.724
450.017,162.982
467.237,163.015
444.988,163.518
446.606,163.869
504.016,164.453
483.317,164.96
460.405,165.011
454.607,165.491
448.598,166.01
490.836,166.186
474.385,166.211
452.446,166.814
448.289,168.177
485.908,168.301
460.684,168.549
473.044,169.3
463.544,169.773
441.254,169.819
478.121,170.152
472.289,170.258
456.744,170.562
506.497,171.391
458.455,171.723
480.952,172.104
471.724,172.447
462.369,172.691
462.699,176.173
499.357,177.083
497.729,179.01
476.852,179.141
482.757,180.824
497.288,116.862
504.684,118.564
500.45,118.781
512.501,118.822
515.358,119.685
506.057,119.873
551.669,119.94
513.607,120.024
542.261,121.323
503.533,123.134
538.449,123.666
506.288,123.926
532.535,124.963
535.374,124.987
536.336,125.359
541.956,125.614
504.129,126.134
499.386,126.144
498.238,126.197
510.951,126.254
523.702,126.337
492.24,127.167
533.889,127.493
516.126,127.973
494.99,128.921
556.017,129.036
532.113,131.972
534.042,133.423
509.416,134.11
535.72,134.304
514.408,135.016
493.319,135.26
520.422,137.28
527.298,137.36
524.935,138.144
521.854,138.206
550.427,140.703
510.183,142.282
548.844,142.901
516.698,142.955
528.705,144.861
575.8,145.081
528.51,145.594
525.507,146.165
549.351,147.794
528.385,149.093
574.776,149.666
564.062,150.091
569.252,150.45
580.529,152.58
555.511,152.813
543.797,153.217
523.439,153.221
577.096,153.561
557.155,153.821
540.728,154.218
567.029,155.564
535,155.746
554.604,156.498
553.231,157.644
565.622,159.177
552.675,160.487
551.34,161.382
552.228,161.539
565.391,162.42
551.871,163.963
561.421,166.072
549.795,166.147
563.976,166.47
557.805,167.451
559.049,168.661
550.489,169.343
563.571,171.008
565.895,174.816
578.552,176.176
558.492,176.966
558.076,183.121
572.341,183.795
548.741,185.141
571.997,185.255
571.288,186.591
568.308,189.231
554.133,189.464
568.75,190.522
574.234,191.904
560.184,192.29
554.855,194.481
545.792,198.292
573.339,199.37
560.626,201.339
484.479,201.808
544.398,202.037
546.15,202.697
544.523,203.247
557.549,203.253
496.092,204.783
545.515,205.062
552.079,205.232
556.428,205.593
480.224,206.366
554.335,206.42
569.615,206.821
549.936,207.559
476.785,207.988
540.551,208.51
570.595,208.906
501.173,209.049
471.001,209.154
553.659,209.159
484.712,209.501
474.655,209.547
570.022,209.903
497.611,211.97
537.191,211.979
476.159,213.082
529.146,213.374
530.331,213.716
560.98,214.079
562.351,214.13
564.375,214.272
487.013,214.471
487.71,214.871
458.4,214.958
520.077,215.482
547.348,216.15
514.639,216.942
568.922,217.769
537.99,217.917
466.888,218.478
533.306,218.951
464.185,218.974
547.947,218.987
543.334,219.389
475.069,220.2
496.267,220.2
537.621,221.068
548.078,221.696
479.44,221.889
526.415,221.976
469.176,222.122
493.109,222.595
504.879,223.245
472.424,223.374
508.167,224.352
501.681,224.604
498.585,224.761
491.164,225.738
558.66,226.102
518.744,226.107
485.69,226.433
505.801,227.197
517.547,227.273
532.845,227.692
511.198,229.151
505.328,229.27
477.532,230.323
559.487,230.512
534.237,231.182
555.919,231.33
496.519,231.653
545.041,233.072
539.702,233.506
484.317,233.798
546.902,233.832
517.963,234.854
484.92,235.709
531.058,235.723
530.053,235.845
473.185,235.903
503.429,236.263
518.412,236.544
490.594,237.163
528.082,237.987
506.602,239.498
530.871,239.966
489.75,242.396
551.065,242.547
495.831,242.586
482.31,243.418
519.888,244.016
524.336,245.015
485.006,245.823
489.089,246.34
502.585,246.657
507.542,247.408
528.185,247.661
538.825,248.077
508.916,248.813
512.989,248.855
523.074,250.801
534.594,252.169
540.102,252.257
519.289,252.735
522.247,253.701
520.838,254.256
541.399,254.555
524.593,254.965
517.344,255.757
94.842,135.204
109.321,138.094
71.813,138.206
320.843,138.228
61.427,138.457
142.07,138.726
50.861,138.893
140.837,139.146
194.828,139.209
203.609,139.329
49.89,139.351
168.274,139.703
200.698,139.846
90.066,139.88
188.524,139.94
125.125,139.991
37.458,140.053
249.584,140.167
258.339,140.262
53.696,140.333
306.48,140.395
47.454,140.403
230.524,140.512
201.416,140.704
304.199,140.746
246.043,140.806
219.616,140.885
225.11,140.915
95.795,141.152
67.96,141.335
296.662,141.432
270.289,141.447
326.361,141.649
62.999,141.875
172.605,141.876
315.501,142.003
316.762,142.555
216.062,142.694
328.929,142.844
32.099,143.035
227.643,143.225
126.689,144.081
238.139,144.096
70.308,144.133
246.255,144.218
107.021,144.256
312.559,144.434
75.993,144.485
189.235,144.589
219.131,144.7
97.647,144.72
146.461,144.838
190.41,144.839
57.351,144.958
268.271,144.971
133.514,145.516
307.888,145.591
115.795,145.864
174.845,146.047
159.347,146.43
301.09,146.564
58.445,146.64
331.061,146.707
239.572,146.801
109.938,146.879
289.436,146.915
304.081,146.92
257.549,146.929
27.887,146.941
157.097,147.095
262.925,147.195
217.515,147.199
292.568,147.238
259.314,147.327
63.973,147.393
193.748,147.43
294.172,147.603
148.916,147.787
40.381,148.068
60.351,148.181
228.218,148.267
207.832,148.335
298.229,148.537
245.657,148.563
181.293,148.633
196.535,148.652
256.303,148.66
56.551,148.808
225.579,148.841
281.54,148.927
110.273,148.951
121.658,148.967
236.113,149.196
161.89,149.204
261.679,149.472
223.041,149.482
176.219,149.932
22.172,150.049
156.89,150.131
253.999,150.452
39.912,150.513
59.9,150.54
180.844,150.826
277.317,150.914
232.394,151.075
205.088,151.435
90.808,151.571
154.971,151.627
192.115,151.814
99.609,151.894
113.923,152.089
24.271,152.193
330.341,152.564
143.626,152.655
247.596,152.793
93.42,153.068
72.448,153.101
145.683,153.144
152.194,153.153
280.463,153.158
66.712,153.17
76.828,153.21
273.534,153.242
126.953,153.559
252.93,154.284
117.094,154.336
210.203,154.483
191.668,154.569
251.432,154.587
202.124,154.646
19.034,154.732
162.761,154.815
286.909,154.986
89.297,155.491
127.743,155.523
83.227,155.623
120.241,155.652
79.75,156.732
174.166,156.988
211.441,157.206
164.988,157.222
184.554,157.526
95.504,157.555
165.92,157.885
243.305,157.964
274.408,158.305
144.545,158.753
84.786,158.792
73.251,159.11
276.99,159.135
149.609,159.203
171.963,159.266
330.64,159.323
240.497,159.38
251.23,159.384
178.892,159.417
177.496,159.542
266.97,159.699
101.082,159.803
209.678,159.871
185.582,159.981
169.867,160.045
220.62,160.152
277.894,160.226
23.197,160.374
86.835,161.038
175.183,161.289
328.328,161.379
288.797,161.383
66.93,161.463
295.836,161.686
65.527,161.731
275.188,161.732
74.236,161.736
215.083,161.737
147.042,161.861
310.583,161.993
87.458,162.044
294.989,162.163
31.56,162.172
299.158,162.312
160.061,162.919
83.795,163.025
19.915,163.184
279.12,163.332
20.411,163.543
269.677,163.544
30.176,163.656
248.384,163.702
224.269,164.092
112.369,164.192
103.293,164.521
105.712,164.575
55.529,164.776
300.213,164.849
183.048,165.25
36.666,165.398
41.62,165.417
168.941,165.506
313.889,165.633
314.564,165.723
278.524,165.991
39.332,166.041
100.396,166.044
77.896,166.356
102.608,166.439
305.676,166.653
272.427,166.829
319.508,166.976
130.608,166.997
161.047,167.032
213.04,167.189
123.855,167.463
284.233,167.729
85.372,167.791
166.915,167.804
119.7,167.848
235.718,168.427
133.021,168.507
24.745,168.548
254.791,168.611
181.949,168.674
194.43,168.704
101.668,168.905
104.872,169.065
173.335,169.134
68.68,169.236
118.06,169.279
77.167,169.545
26.532,169.671
251.972,170.086
32.81,170.112
234.843,170.407
96.634,170.521
324.884,170.819
66.539,170.91
273.787,171.163
82.642,171.22
265.086,171.24
230.897,171.483
106.233,171.58
139.788,171.6
217.068,171.64
114.928,171.689
108.138,171.709
112.928,171.78
199.887,171.887
182.587,172.145
69.475,172.23
309.285,172.272
307.254,172.284
46.272,172.561
195.63,172.617
233.965,172.782
153.13,172.988
282.677,173.005
18.067,173.055
283.147,173.368
178.034,173.382
58.823,173.444
302.004,173.47
131.722,173.659
38.006,173.67
189.678,173.883
80.212,173.904
286.007,174.036
186.873,174.213
327.86,174.334
293.698,174.443
207.339,174.492
323.582,174.63
103.201,174.763
24.943,175.09
38.696,175.224
176.647,175.237
183.559,175.462
104.347,175.611
132.259,175.665
67.553,175.725
185.129,175.734
190.988,175.787
158.27,175.847
250.355,175.979
73.792,175.984
112.797,176.117
137.028,176.21
244.466,176.288
163.388,176.343
35.236,176.364
308.914,176.455
142.814,176.485
148.332,176.609
329.534,176.617
88.706,176.685
260.121,176.7
118.736,176.804
175.481,176.817
256.751,176.849
42.662,176.909
28.355,177.212
65.886,177.319
55.027,177.406
150.243,177.473
210.645,177.815
167.605,177.919
108.602,178.091
322.717,178.234
177.36,178.535
331.754,178.868
72.114,179.025
27.104,179.199
237.357,179.362
173.638,179.555
137.962,179.734
64.779,180.357
206.37,180.453
303.585,180.629
212.71,180.665
316.479,180.696
247.264,180.768
45.317,181.056
322.878,181.177
240.801,181.178
21.409,181.389
44.414,181.393
198.941,181.503
326.889,181.568
52.622,181.916
30.773,182.051
318.323,182.643
94.303,182.798
29.242,182.931
321.85,182.94
195.157,182.953
33.045,182.992
135.319,182.999
153.696,183.013
205.884,183.193
44.019,183.254
33.585,183.373
283.707,183.686
36.257,183.698
271.821,185.621
234.864,244.592
287.437,244.7
216.497,244.797
260.292,244.799
205.094,245.336
274.302,245.444
296.97,246.026
242.848,246.187
217.482,246.361
214.916,246.544
266.91,247.372
299.132,247.988
282.77,248.761
191.475,248.979
250.737,248.985
291.683,249.094
221.889,249.484
221.515,249.913
168.784,250.097
358.137,250.268
248.197,250.671
215.53,250.902
376.398,251.574
256.128,251.643
145.695,252.222
167.272,252.347
377.884,252.614
336.336,252.815
235.478,252.983
276.248,253.026
321.801,253.264
164.143,253.348
276.824,253.898
183.845,254.069
142.206,254.367
151.415,254.811
164.9,255.039
322.522,255.481
172.022,255.744
329.826,256.269
216.782,256.393
233.173,256.487
341.166,256.49
199.059,256.774
176.248,256.856
246.211,257.004
304.116,257.178
261.033,257.946
168.283,257.95
241.386,257.955
238.388,258.167
166.854,258.216
261.802,258.219
328.027,258.385
267.79,258.546
210.807,258.753
335.855,258.797
240.766,258.826
268.65,258.927
132.612,258.952
133.285,258.973
195.841,259.09
120.182,259.236
195.446,259.275
195.223,259.303
286.976,259.335
370.524,259.581
247.657,259.677
340.544,259.696
223.795,259.78
259.062,259.847
358.721,259.912
295.301,259.998
181.985,260.158
309.232,260.38
280.259,260.382
143.269,260.419
367.715,261.151
257.052,261.209
359.908,261.221
333.562,261.296
306.803,261.514
361.204,261.708
354.164,261.749
124.82,261.864
347.83,261.914
368.397,262.058
288.914,262.231
276.933,262.471
235.676,262.61
153.31,262.628
151.888,262.644
262.705,262.756
253.724,263.118
369.972,263.249
138.854,263.312
202.992,263.397
255.164,263.433
179.044,263.445
226.697,263.483
269.569,264.229
176.638,264.276
188.112,264.32
119.521,264.342
131.309,264.388
108.035,264.541
348.729,264.691
206.131,264.749
267.293,264.964
241.117,265.01
310.351,265.14
250.162,265.481
362.335,265.582
358.437,265.584
285.917,265.773
155.432,265.779
141.203,265.822
217.099,265.994
261.649,266.026
181.108,266.237
105.735,266.323
112.038,266.481
397.022,266.483
321.053,266.501
153.756,266.591
175.147,267.035
236.075,267.568
365.962,267.834
350.352,267.841
314.474,267.889
386.85,268.208
161.21,268.239
401.392,268.271
346.266,268.386
348.104,268.693
271.358,269.107
294.125,269.208
184.243,269.275
234.124,269.3
347.027,269.484
162.837,269.797
220.961,269.839
364.302,270.024
331.139,270.079
116.118,270.099
116.917,270.293
229.713,270.555
229.983,270.753
238.567,270.766
274.811,270.851
185.068,270.968
284.224,270.97
354.042,271.24
205.727,271.55
323.592,271.776
345.636,271.783
184.201,271.984
328.682,272.08
316.09,272.295
189.263,272.365
385.32,272.6
347.378,272.672
107.208,272.741
159.461,272.871
365.041,272.918
231.64,272.95
299.952,273.015
412.013,273.039
332.842,273.049
111.92,273.059
146.538,273.415
307.841,273.426
372.834,273.842
193.835,273.965
392.026,274.041
222.816,274.215
144.324,274.262
242.165,274.344
302.042,274.351
362.578,274.592
231.177,274.619
278.387,274.685
233.675,274.728
103.443,275.113
184.803,275.142
393.87,275.359
400.79,275.553
221.329,275.558
298.289,275.669
374.334,275.758
144.611,275.853
332.076,275.981
268.136,276.218
326.374,276.345
292.513,276.386
297.682,277.079
113.75,277.192
147.492,277.268
331.537,277.279
377.427,277.387
235.603,277.481
243.231,277.59
239.251,277.642
294.783,277.717
302.474,277.981
282.085,277.982
196.392,278.01
177.292,278.063
345.278,278.078
109.286,278.229
356.119,278.468
357.73,278.505
423.625,278.606
136.73,278.689
78.93,278.739
432.592,278.896
259.719,278.912
286.788,278.92
322.884,278.954
211.168,279.157
179.18,279.618
268.326,279.856
171.561,280.03
138.141,280.041
208.478,280.366
186.663,280.399
164.522,280.68
59.41,280.906
348.208,281.281
273.862,281.305
239.767,281.313
223.403,281.412
143.917,281.565
191.103,281.635
295.399,281.74
425.464,281.741
137.137,281.848
188.508,282.094
154.368,282.101
366.112,282.204
241.73,282.281
207.249,282.409
342.771,282.611
108.523,282.87
134.019,282.918
73.189,283.025
313.93,283.078
94.959,283.585
194.718,283.682
193.331,283.738
194.154,283.746
66.523,283.799
179.837,284.052
87.172,284.134
402.773,284.218
95.734,284.532
329.706,284.713
421.923,284.761
66.209,284.821
147.831,285.022
352.346,285.392
418.201,285.682
410.708,285.972
407.996,286.008
97.786,286.274
105.21,286.344
142.503,286.624
394.864,286.816
397.475,286.913
406.111,287.297
369.137,287.411
128.558,287.806
396.145,287.85
319.44,287.986
159.764,288.052
345.851,288.391
125.152,288.588
61.673,288.598
78.621,288.802
130.534,288.951
133.453,289.02
52.622,289.037
386.608,289.194
378.179,289.508
432.953,289.514
111.583,289.604
122.856,289.844
96.347,289.895
401.966,290.358
148.248,290.486
399.667,290.504
355.627,290.567
373.491,290.722
156.122,290.744
404.151,290.877
43.668,291.399
352.804,291.482
62.382,291.554
364.163,291.906
102.177,292.04
106.176,292.456
423.479,292.576
434.548,292.794
109.868,292.862
414.844,292.891
411.84,293.004
413.243,293.071
57.86,293.158
100.433,293.333
60.88,293.369
72.174,293.497
431.476,293.868
390.64,293.958
375.155,294.645
453.706,295.165
92.286,295.358
453.35,295.523
409.412,296.241
119.815,296.545
109.014,297.536
388.662,297.954
443.069,298.013
389.945,298.199
58.091,298.559
34.687,298.645
50.432,299.391
376.1,299.845
43.395,300.136
81.753,300.599
408.577,300.765
394.307,300.814
397.963,301.312
84.687,301.617
22.648,301.845
389.74,301.868
30.152,302.263
71.044,302.361
95.351,302.391
89.502,302.506
69.746,302.796
411.323,303.126
407.588,303.313
36.368,303.323
461.43,303.426
439.555,303.691
414.359,303.901
47.073,304.217
63.546,304.552
44.926,305.39
51.622,306.263
433.531,306.699
57.161,306.967
430.586,307.041
403.957,307.223
58.693,307.798
86.84,307.898
403.135,307.952
54.973,308.618
52.016,308.647
62.335,308.819
401.52,309.01
38.483,309.053
420.457,309.085
456.877,309.287
456.952,309.309
51.381,309.339
457.56,309.871
436.883,310.057
21.981,310.181
21.398,310.923
35.471,311.366
432.437,311.366
21.128,311.598
423.895,311.641
438.943,311.816
64.802,311.944
442.157,311.945
452.978,312.366
79.41,312.385
447.133,312.509
19.871,312.744
441.051,313.418
50.113,313.644
459.358,313.731
58.391,314.439
416.987,314.997
444.98,315.303
427.267,315.886
25.722,315.903
36.154,316.095
28.931,316.146
449.315,316.324
18.401,316.506
419.095,316.961
39.297,317.421
466.399,317.743
421.674,319.72
435.218,321.225
54.469,321.346
476.266,321.411
421.076,321.448
54.068,321.808
37.482,321.958
61.027,322.163
47.348,322.24
435.536,322.356
52.415,322.429
424.367,323.119
28.518,323.886
40.202,324.015
430.045,324.215
47.988,324.866
34.948,325.1
33.205,325.15
458.212,325.358
25.605,325.391
456.158,326.245
467.677,326.964
47.826,327.783
438.462,328.804
429.271,329.775
478.2,329.863
37.153,330.001
23.087,331.747
462.812,333.131
450.655,334.172
7.798,335.318
19.35,335.468
464.485,335.525
12.362,336.383
435.936,336.962
474.028,337.023
26.63,338.016
43.022,338.1
481.873,338.631
8.743,338.975
41.099,339.342
475.227,339.598
18.12,339.686
16.05,340.187
440.528,341.442
45.626,342.268
464.897,343.644
465.009,343.714
24.172,343.841
13.156,344.062
16.346,344.69
461.818,344.828
441.551,345.23
49.718,345.273
10.583,345.6
434.374,345.867
41.708,347.081
435.825,347.081
433.06,348.892
473.169,349.682
29.856,350.191
35.786,350.472
450.58,350.598
431.13,350.641
32.469,350.818
447.728,352.005
46.813,352.385
446.941,352.849
452.782,353.004
446.78,353.006
467.267,353.183
479.124,353.347
55.947,353.436
14.524,353.603
40.931,354.262
24.811,355.822
429.494,355.828
443.649,356.951
36.016,357.015
444.773,357.025
476.866,358.237
18.972,358.39
447.278,359.067
440.322,359.597
445.592,359.608
27.594,360.195
427.076,360.605
460.865,360.605
62.738,361.133
448.514,361.48
472.407,362.644
30.845,362.74
442.663,363.271
11.956,364.116
474.53,364.429
471.83,366.58
425.996,367.085
450.208,367.423
463.023,367.791
422.702,368.899
39.715,368.951
459.782,369.416
63.116,369.837
465.469,369.922
468.761,370.088
75.864,370.152
424.841,370.183
56.519,370.269
17.142,370.489
449.539,370.556
53.734,371.545
455.02,371.707
451.784,372.544
463.597,372.888
470.532,373.245
53.113,373.63
75.981,373.892
26.442,375.309
446.385,375.791
420.762,375.909
405.21,376.181
444.529,376.501
49.221,376.644
458.636,376.864
446.2,376.875
72.552,377.098
27.995,377.312
37.978,377.388
68.11,377.472
444.084,377.758
431.754,378.545
437.278,378.593
45.921,378.705
438.268,378.901
433.499,379.803
457.91,379.863
85.698,380.122
70.221,380.266
91.282,381.058
81.266,381.555
392.807,381.579
399.774,381.619
396.336,382.252
55.135,382.346
59.946,382.474
398.408,383.121
48.354,383.203
98.302,383.25
98.906,383.296
94.322,383.477
449.901,383.51
426.936,383.646
32.217,383.8
71.897,384.142
35.171,384.492
437.593,384.646
418.134,384.903
439.894,385.014
66.915,385.652
435.048,385.943
452.215,385.959
395.719,386.118
74.33,386.576
65.754,386.654
74.614,386.659
381.522,386.891
386.21,386.943
382.863,386.952
29.363,386.997
33.847,387.077
103.896,387.175
77.671,387.262
427.456,388.137
92.832,388.358
101.558,388.536
380.181,389.217
52.869,389.467
436.547,389.647
395.41,390.354
436.104,390.371
368.282,390.461
67.756,390.925
435.992,391.306
433.946,391.346
437.983,392.456
67.603,392.698
43.805,392.703
387.72,392.743
75.721,392.82
91.755,392.94
84.958,392.993
350.834,393.015
412.508,393.212
448.146,393.502
94.032,393.635
421.458,393.757
399.452,393.855
85.894,394.246
76.829,394.409
420.05,394.812
31.469,394.823
48.814,394.997
88.208,395.247
377.197,395.342
99.782,395.363
114.505,395.536
131.893,395.601
424.151,396.003
428.045,396.207
64.925,396.343
382.259,396.419
400.564,396.719
338.582,397.027
420.547,397.059
113.269,397.283
111.269,397.428
361.969,397.622
380.704,397.84
118.64,397.862
65.474,397.864
149.382,398.016
357.426,398.042
83.199,398.172
351.375,398.205
383.83,398.269
409.073,398.274
116.504,398.588
410.204,399.163
110.656,399.239
319.2,399.345
375.708,399.624
115.02,399.69
79.99,399.942
60.61,399.962
117.998,400.035
165.375,400.069
64.08,400.093
111.713,400.172
406.533,400.324
156.759,400.334
64.368,400.932
389.044,400.936
324.707,401.197
53.383,401.396
384.84,401.565
172.728,401.743
157.021,401.853
343.209,401.875
388.29,402.187
135.45,402.325
407.202,402.33
78.412,402.465
296.567,402.621
117.548,402.827
276.546,403.014
119.355,403.016
427.567,403.036
237.441,403.141
171.03,403.242
94.776,403.431
400.29,403.583
364.009,403.632
216.281,403.738
69.344,403.834
394.043,403.837
228.186,404.266
127.521,404.302
291.202,404.565
390.223,404.643
183.113,404.72
263.353,404.726
300.303,404.822
123.494,404.996
335.635,405.027
343.935,405.111
92.976,405.224
305.999,405.251
390.917,405.78
302.855,405.923
87.612,405.967
303.317,405.982
167.863,406.165
120.956,406.173
305.291,406.215
270.593,406.391
169.89,406.627
126.54,406.846
153.452,406.889
195.68,407.109
89.24,407.149
305.034,407.174
63.834,407.371
301.158,407.389
304.714,407.514
405.399,407.597
208.884,407.714
232.737,408.015
275.488,408.147
287.802,408.291
